Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00     4000     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__addressof<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&)
  0.00      0.00     0.00     3634     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >::_Iter_comp_val(std::greater<void>)
  0.00      0.00     0.00     3634     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const
  0.00      0.00     0.00     3634     0.00     0.00  std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::top() const
  0.00      0.00     0.00     3634     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::front() const
  0.00      0.00     0.00     3634     0.00     0.00  int&& std::__pair_get<0ul>::__move_get<int, int>(std::pair<int, int>&&)
  0.00      0.00     0.00     3634     0.00     0.00  int&& std::__pair_get<1ul>::__move_get<int, int>(std::pair<int, int>&&)
  0.00      0.00     0.00     3634     0.00     0.00  std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::pop()
  0.00      0.00     0.00     3634     0.00     0.00  std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::push(std::pair<int, int>&&)
  0.00      0.00     0.00     3634     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::pop_back()
  0.00      0.00     0.00     3634     0.00     0.00  std::tuple_element<0ul, std::pair<int, int> >::type&& std::get<0ul, int, int>(std::pair<int, int>&&)
  0.00      0.00     0.00     3634     0.00     0.00  std::tuple_element<1ul, std::pair<int, int> >::type&& std::get<1ul, int, int>(std::pair<int, int>&&)
  0.00      0.00     0.00     3634     0.00     0.00  void std::pop_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void>)
  0.00      0.00     0.00     3634     0.00     0.00  void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<void>)
  0.00      0.00     0.00     3328     0.00     0.00  bool __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >::operator()<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >)
  0.00      0.00     0.00     3000     0.00     0.00  SSSP::compute(int)
  0.00      0.00     0.00     3000     0.00     0.00  std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::priority_queue<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, void>()
  0.00      0.00     0.00     3000     0.00     0.00  std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<void> >::~priority_queue()
  0.00      0.00     0.00     3000     0.00     0.00  std::pair<int, int>::pair<int, int&, true>(int&&, int&)
  0.00      0.00     0.00     2000     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__normal_iterator<std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, __gnu_cxx::__enable_if<std::__are_same<std::pair<int, int>*, std::pair<int, int>*>::__value, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::__type> const&)
  0.00      0.00     0.00     2000     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.00     0.00     2000     0.00     0.00  void std::_Construct<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*)
  0.00      0.00     0.00     2000     0.00     0.00  std::remove_reference<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}&>::type&& std::move<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}&>(std::remove_reference&&)
  0.00      0.00     0.00     2000     0.00     0.00  void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*)
  0.00      0.00     0.00     1684     0.00     0.00  bool __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >::operator()<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&)
  0.00      0.00     0.00     1000     0.00     0.00  Graph::removeEdge(int, int)
  0.00      0.00     0.00     1000     0.00     0.00  Graph::updateEdge(int, int, int)
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>::_Iter_pred({lambda(std::pair<int, int> const&)#1})
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}> __gnu_cxx::__ops::__pred_iter<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>(__gnu_cxx::__ops::_Iter_pred)
  0.00      0.00     0.00     1000     0.00     0.00  bool __gnu_cxx::operator==<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.00     0.00     1000     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::cbegin() const
  0.00      0.00     0.00     1000     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::erase(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >)
  0.00      0.00     0.00     1000     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_erase(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >)
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::__remove_if<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>)
  0.00      0.00     0.00     1000     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::__find_if<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>)
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::__find_if<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}> >(__gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, __gnu_cxx::__ops::_Iter_pred<Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>, std::random_access_iterator_tag)
  0.00      0.00     0.00     1000     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::remove_if<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}>(Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}, Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1}, Graph::removeEdge(int, int)::{lambda(std::pair<int, int> const&)#1})
  0.00      0.00     0.00      633     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator--()
  0.00      0.00     0.00      633     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_val<std::greater<void> >::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >&&)
  0.00      0.00     0.00      633     0.00     0.00  void std::__pop_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >&)
  0.00      0.00     0.00      633     0.00     0.00  void std::__adjust_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >)
  0.00      0.00     0.00      633     0.00     0.00  std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >&>(__gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >&)
  0.00      0.00     0.00       84     0.00     0.00  std::tuple<int, int, int>* std::__niter_base<std::tuple<int, int, int>*>(std::tuple<int, int, int>*)
  0.00      0.00     0.00       56     0.00     0.00  std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::size() const
  0.00      0.00     0.00       42     0.00     0.00  __gnu_cxx::new_allocator<std::tuple<int, int, int> >::max_size() const
  0.00      0.00     0.00       29     0.00     0.00  std::_Vector_base<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_M_get_Tp_allocator()
  0.00      0.00     0.00       28     0.00     0.00  std::_Vector_base<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_M_get_Tp_allocator() const
  0.00      0.00     0.00       28     0.00     0.00  std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::max_size() const
  0.00      0.00     0.00       28     0.00     0.00  std::allocator_traits<std::allocator<std::tuple<int, int, int> > >::max_size(std::allocator<std::tuple<int, int, int> > const&)
  0.00      0.00     0.00       28     0.00     0.00  std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_S_max_size(std::allocator<std::tuple<int, int, int> > const&)
  0.00      0.00     0.00       28     0.00     0.00  std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_S_relocate(std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> >&)
  0.00      0.00     0.00       28     0.00     0.00  std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_S_do_relocate(std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> >&, std::integral_constant<bool, true>)
  0.00      0.00     0.00       28     0.00     0.00  std::tuple<int, int, int>* std::__relocate_a<std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> > >(std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> >&)
  0.00      0.00     0.00       28     0.00     0.00  std::tuple<int, int, int>* std::__relocate_a_1<std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> > >(std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::tuple<int, int, int>*, std::allocator<std::tuple<int, int, int> >&)
  0.00      0.00     0.00       15     0.00     0.00  std::_Vector_base<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_M_deallocate(std::tuple<int, int, int>*, unsigned long)
